t_loc_time,t_data_time,x,y,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,e_loc_time,e_data_time,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12
2023-02-02 17:29:49.316,2023-02-02 17:29:49.318,41.40403286531118,2.1170026516621747,16,2,2,2,143,2,0,0,1,197,1,4,2023-01-19 13:56:17.026,2023-01-19 13:56:17.037,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:29:50.324,2023-02-02 17:29:50.332,41.40403286531118,2.1170026516621747,16,2,2,2,143,2,0,0,1,197,1,4,2023-01-19 13:56:17.026,2023-01-19 13:56:17.037,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:29:51.340,2023-02-02 17:29:51.343,41.40403286531118,2.1170026516621747,16,2,2,2,143,2,0,0,1,197,1,4,2023-01-19 13:56:17.026,2023-01-19 13:56:17.037,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:29:52.349,2023-02-02 17:29:52.353,41.40403286531118,2.1170026516621747,16,2,2,2,143,2,0,0,1,197,1,4,2023-01-19 13:56:17.026,2023-01-19 13:56:17.037,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:29:53.358,2023-02-02 17:29:53.364,41.40403286531118,2.1170026516621747,16,2,2,2,143,2,0,0,1,197,1,4,2023-01-19 13:56:17.026,2023-01-19 13:56:17.037,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:29:54.341,2023-02-02 17:29:54.402,41.40262624215232,2.115473990672632,16,2,2,2,1302,2,0,0,1,197,1,1,2023-01-19 13:56:27.024,2023-01-19 13:56:27.060,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:29:56.320,2023-02-02 17:29:56.328,41.40234032069923,2.1151685500884945,16,2,2,2,1283,2,0,0,1,197,1,1,2023-01-19 13:56:29.007,2023-01-19 13:56:29.020,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:29:57.329,2023-02-02 17:29:57.343,41.402195384361534,2.1150109990266337,16,2,2,2,1262,2,0,0,1,197,1,1,2023-01-19 13:56:30.019,2023-01-19 13:56:30.033,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:29:58.333,2023-02-02 17:29:58.354,41.40205346516231,2.1148566179578,16,2,2,2,1241,2,0,0,1,197,1,1,2023-01-19 13:56:31.020,2023-01-19 13:56:31.028,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:29:59.361,2023-02-02 17:29:59.371,41.401909689218,2.114700375617911,16,2,2,2,1220,2,0,0,1,197,1,1,2023-01-19 13:56:32.064,2023-01-19 13:56:32.102,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:30:01.396,2023-02-02 17:30:01.420,41.40161713040391,2.114405518728515,16,2,2,2,1179,2,0,0,1,197,1,1,2023-01-19 13:56:34.058,2023-01-19 13:56:34.081,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:30:03.389,2023-02-02 17:30:03.412,41.40132032201046,2.1141134213553237,16,2,2,2,1139,2,0,0,1,197,1,1,2023-01-19 13:56:36.040,2023-01-19 13:56:36.078,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:30:05.377,2023-02-02 17:30:05.404,41.40101255544028,2.1138662709162124,16,2,2,2,1097,2,0,0,1,197,1,1,2023-01-19 13:56:38.060,2023-01-19 13:56:38.101,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:30:07.369,2023-02-02 17:30:07.401,41.400671524377046,2.1136588982110105,16,2,2,2,1057,2,0,0,1,197,1,1,2023-01-19 13:56:40.025,2023-01-19 13:56:40.037,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:30:09.370,2023-02-02 17:30:09.378,41.400309561570594,2.113510145987803,16,2,2,2,1016,2,0,0,1,197,1,1,2023-01-19 13:56:42.020,2023-01-19 13:56:42.025,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:30:11.407,2023-02-02 17:30:11.421,41.3999356016046,2.1134076154019117,16,2,2,2,974,2,0,0,1,197,1,1,2023-01-19 13:56:44.040,2023-01-19 13:56:44.057,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:30:20.393,2023-02-02 17:30:20.395,41.399136551398634,2.1132821221590485,16,2,2,2,884,2,0,0,1,197,1,4,2023-01-19 13:56:48.004,2023-01-19 13:56:48.084,16.0,2.0,2.0,2.0,884.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:30:21.398,2023-02-02 17:30:21.403,41.399136551398634,2.1132821221590485,16,2,2,2,884,2,0,0,1,197,1,4,2023-01-19 13:56:48.004,2023-01-19 13:56:48.084,16.0,2.0,2.0,2.0,884.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:30:22.404,2023-02-02 17:30:22.410,41.399136551398634,2.1132821221590485,16,2,2,2,884,2,0,0,1,197,1,4,2023-01-19 13:56:48.004,2023-01-19 13:56:48.084,16.0,2.0,2.0,2.0,884.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:30:23.411,2023-02-02 17:30:23.416,41.399136551398634,2.1132821221590485,16,2,2,2,884,2,0,0,1,197,1,4,2023-01-19 13:56:48.004,2023-01-19 13:56:48.084,16.0,2.0,2.0,2.0,884.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:30:24.418,2023-02-02 17:30:24.423,41.399136551398634,2.1132821221590485,16,2,2,2,884,2,0,0,1,197,1,4,2023-01-19 13:56:48.004,2023-01-19 13:56:48.084,16.0,2.0,2.0,2.0,884.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:30:25.425,2023-02-02 17:30:25.431,41.399136551398634,2.1132821221590485,16,2,2,2,884,2,0,0,1,197,1,4,2023-01-19 13:56:48.004,2023-01-19 13:56:48.084,16.0,2.0,2.0,2.0,884.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:30:26.431,2023-02-02 17:30:26.435,41.399136551398634,2.1132821221590485,16,2,2,2,884,2,0,0,1,197,1,4,2023-01-19 13:56:48.004,2023-01-19 13:56:48.084,16.0,2.0,2.0,2.0,884.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:30:27.439,2023-02-02 17:30:27.444,41.399136551398634,2.1132821221590485,16,2,2,2,884,2,0,0,1,197,1,4,2023-01-19 13:56:48.004,2023-01-19 13:56:48.084,16.0,2.0,2.0,2.0,884.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:30:28.445,2023-02-02 17:30:28.448,41.399136551398634,2.1132821221590485,16,2,2,2,884,2,0,0,1,197,1,4,2023-01-19 13:56:48.004,2023-01-19 13:56:48.084,16.0,2.0,2.0,2.0,884.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:30:29.451,2023-02-02 17:30:29.455,41.399136551398634,2.1132821221590485,16,2,2,2,884,2,0,0,1,197,1,4,2023-01-19 13:56:48.004,2023-01-19 13:56:48.084,16.0,2.0,2.0,2.0,884.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:30:30.455,2023-02-02 17:30:30.464,41.399136551398634,2.1132821221590485,16,2,2,2,884,2,0,0,1,197,1,4,2023-01-19 13:56:48.004,2023-01-19 13:56:48.084,16.0,2.0,2.0,2.0,884.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:30:31.464,2023-02-02 17:30:31.469,41.399136551398634,2.1132821221590485,16,2,2,2,884,2,0,0,1,197,1,4,2023-01-19 13:56:48.004,2023-01-19 13:56:48.084,16.0,2.0,2.0,2.0,884.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:30:32.470,2023-02-02 17:30:32.477,41.399136551398634,2.1132821221590485,16,2,2,2,884,2,0,0,1,197,1,4,2023-01-19 13:56:48.004,2023-01-19 13:56:48.084,16.0,2.0,2.0,2.0,884.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:30:33.477,2023-02-02 17:30:33.483,41.399136551398634,2.1132821221590485,16,2,2,2,884,2,0,0,1,197,1,4,2023-01-19 13:56:48.004,2023-01-19 13:56:48.084,16.0,2.0,2.0,2.0,884.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:30:34.484,2023-02-02 17:30:34.487,41.399136551398634,2.1132821221590485,16,2,2,2,884,2,0,0,1,197,1,4,2023-01-19 13:56:48.004,2023-01-19 13:56:48.084,16.0,2.0,2.0,2.0,884.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:30:35.490,2023-02-02 17:30:35.496,41.399136551398634,2.1132821221590485,16,2,2,2,884,2,0,0,1,197,1,4,2023-01-19 13:56:48.004,2023-01-19 13:56:48.084,16.0,2.0,2.0,2.0,884.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:30:36.495,2023-02-02 17:30:36.502,41.399136551398634,2.1132821221590485,16,2,2,2,884,2,0,0,1,197,1,4,2023-01-19 13:56:48.004,2023-01-19 13:56:48.084,16.0,2.0,2.0,2.0,884.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:30:37.504,2023-02-02 17:30:37.510,41.399136551398634,2.1132821221590485,16,2,2,2,884,2,0,0,1,197,1,4,2023-01-19 13:56:48.004,2023-01-19 13:56:48.084,16.0,2.0,2.0,2.0,884.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:30:38.517,2023-02-02 17:30:38.525,41.399136551398634,2.1132821221590485,16,2,2,2,884,2,0,0,1,197,1,4,2023-01-19 13:56:48.004,2023-01-19 13:56:48.084,16.0,2.0,2.0,2.0,884.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:30:39.525,2023-02-02 17:30:39.530,41.399136551398634,2.1132821221590485,16,2,2,2,884,2,0,0,1,197,1,4,2023-01-19 13:56:48.004,2023-01-19 13:56:48.084,16.0,2.0,2.0,2.0,884.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:30:40.531,2023-02-02 17:30:40.542,41.399136551398634,2.1132821221590485,16,2,2,2,884,2,0,0,1,197,1,4,2023-01-19 13:56:48.004,2023-01-19 13:56:48.084,16.0,2.0,2.0,2.0,884.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:30:41.537,2023-02-02 17:30:41.544,41.399136551398634,2.1132821221590485,16,2,2,2,884,2,0,0,1,197,1,4,2023-01-19 13:56:48.004,2023-01-19 13:56:48.084,16.0,2.0,2.0,2.0,884.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:30:42.544,2023-02-02 17:30:42.549,41.399136551398634,2.1132821221590485,16,2,2,2,884,2,0,0,1,197,1,4,2023-01-19 13:56:48.004,2023-01-19 13:56:48.084,16.0,2.0,2.0,2.0,884.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:30:43.551,2023-02-02 17:30:43.555,41.399136551398634,2.1132821221590485,16,2,2,2,884,2,0,0,1,197,1,4,2023-01-19 13:56:48.004,2023-01-19 13:56:48.084,16.0,2.0,2.0,2.0,884.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:30:44.556,2023-02-02 17:30:44.562,41.399136551398634,2.1132821221590485,16,2,2,2,884,2,0,0,1,197,1,4,2023-01-19 13:56:48.004,2023-01-19 13:56:48.084,16.0,2.0,2.0,2.0,884.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:30:45.562,2023-02-02 17:30:45.569,41.399136551398634,2.1132821221590485,16,2,2,2,884,2,0,0,1,197,1,4,2023-01-19 13:56:48.004,2023-01-19 13:56:48.084,16.0,2.0,2.0,2.0,884.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:30:46.568,2023-02-02 17:30:46.574,41.399136551398634,2.1132821221590485,16,2,2,2,884,2,0,0,1,197,1,4,2023-01-19 13:56:48.004,2023-01-19 13:56:48.084,16.0,2.0,2.0,2.0,884.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:30:47.573,2023-02-02 17:30:47.578,41.399136551398634,2.1132821221590485,16,2,2,2,884,2,0,0,1,197,1,4,2023-01-19 13:56:48.004,2023-01-19 13:56:48.084,16.0,2.0,2.0,2.0,884.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:30:48.578,2023-02-02 17:30:48.583,41.399136551398634,2.1132821221590485,16,2,2,2,884,2,0,0,1,197,1,4,2023-01-19 13:56:48.004,2023-01-19 13:56:48.084,16.0,2.0,2.0,2.0,884.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:30:49.584,2023-02-02 17:30:49.591,41.399136551398634,2.1132821221590485,16,2,2,2,884,2,0,0,1,197,1,4,2023-01-19 13:56:48.004,2023-01-19 13:56:48.084,16.0,2.0,2.0,2.0,884.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:30:50.590,2023-02-02 17:30:50.596,41.399136551398634,2.1132821221590485,16,2,2,2,884,2,0,0,1,197,1,4,2023-01-19 13:56:48.004,2023-01-19 13:56:48.084,16.0,2.0,2.0,2.0,884.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:30:56.444,2023-02-02 17:30:56.462,41.39201032468744,2.108793200030751,16,2,2,1,936,2,0,0,1,197,1,1,2023-01-19 13:57:29.019,2023-01-19 13:57:29.031,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:30:59.489,2023-02-02 17:30:59.494,41.39147100032366,2.1085231274185645,16,2,2,1,893,2,0,0,1,197,1,1,2023-01-19 13:57:32.025,2023-01-19 13:57:32.058,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:31:01.463,2023-02-02 17:31:01.492,41.391111205368986,2.1083392922199082,16,2,2,1,850,2,0,0,1,197,1,1,2023-01-19 13:57:34.008,2023-01-19 13:57:34.022,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:31:03.481,2023-02-02 17:31:03.503,41.39075336203713,2.1081544856333996,16,2,2,1,807,2,0,0,1,197,1,1,2023-01-19 13:57:36.019,2023-01-19 13:57:36.046,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:31:06.480,2023-02-02 17:31:06.502,41.390228718665824,2.107883500310967,16,2,2,1,744,2,0,0,1,197,1,1,2023-01-19 13:57:39.000,2023-01-19 13:57:39.010,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:31:09.513,2023-02-02 17:31:09.523,41.38970142750742,2.1076103867695424,16,2,2,1,682,2,0,0,1,197,1,1,2023-01-19 13:57:42.005,2023-01-19 13:57:42.019,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:31:11.549,2023-02-02 17:31:11.581,41.38935033112652,2.107427716255188,16,2,2,1,639,2,0,0,1,197,1,1,2023-01-19 13:57:44.027,2023-01-19 13:57:44.065,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:31:22.565,2023-02-02 17:31:22.568,41.38833580953434,2.1068957737131684,16,2,2,1,496,2,0,0,1,197,1,4,2023-01-19 13:57:50.012,2023-01-19 13:57:50.033,16.0,2.0,2.0,1.0,496.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:31:23.573,2023-02-02 17:31:23.577,41.38833580953434,2.1068957737131684,16,2,2,1,496,2,0,0,1,197,1,4,2023-01-19 13:57:50.012,2023-01-19 13:57:50.033,16.0,2.0,2.0,1.0,496.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:31:24.581,2023-02-02 17:31:24.585,41.38833580953434,2.1068957737131684,16,2,2,1,496,2,0,0,1,197,1,4,2023-01-19 13:57:50.012,2023-01-19 13:57:50.033,16.0,2.0,2.0,1.0,496.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:31:25.587,2023-02-02 17:31:25.592,41.38833580953434,2.1068957737131684,16,2,2,1,496,2,0,0,1,197,1,4,2023-01-19 13:57:50.012,2023-01-19 13:57:50.033,16.0,2.0,2.0,1.0,496.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:31:26.595,2023-02-02 17:31:26.598,41.38833580953434,2.1068957737131684,16,2,2,1,496,2,0,0,1,197,1,4,2023-01-19 13:57:50.012,2023-01-19 13:57:50.033,16.0,2.0,2.0,1.0,496.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:31:27.602,2023-02-02 17:31:27.608,41.38833580953434,2.1068957737131684,16,2,2,1,496,2,0,0,1,197,1,4,2023-01-19 13:57:50.012,2023-01-19 13:57:50.033,16.0,2.0,2.0,1.0,496.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:31:28.608,2023-02-02 17:31:28.615,41.38833580953434,2.1068957737131684,16,2,2,1,496,2,0,0,1,197,1,4,2023-01-19 13:57:50.012,2023-01-19 13:57:50.033,16.0,2.0,2.0,1.0,496.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:32:23.805,2023-02-02 17:32:23.823,41.381042710975,2.0976691422078444,12,2,2,2,1960,2,0,0,1,197,1,1,2023-01-19 13:58:56.000,2023-01-19 13:58:56.017,12.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:32:25.810,2023-02-02 17:32:25.827,41.380957536632685,2.0972534996632537,12,2,2,2,1942,2,0,0,1,197,1,1,2023-01-19 13:58:57.999,2023-01-19 13:58:58.005,12.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:32:27.817,2023-02-02 17:32:27.834,41.38089353375224,2.0968148760707352,12,2,2,2,1887,2,0,0,1,197,1,1,2023-01-19 13:58:59.994,2023-01-19 13:59:00.005,12.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:32:29.841,2023-02-02 17:32:29.854,41.38082677019673,2.0963757711293383,12,2,2,2,1849,2,0,0,1,197,1,1,2023-01-19 13:59:02.009,2023-01-19 13:59:02.017,12.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:32:33.848,2023-02-02 17:32:33.864,41.380813595549945,2.0953657401282175,16,2,2,2,1785,2,0,0,1,197,1,1,2023-01-19 13:59:06.004,2023-01-19 13:59:06.012,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:32:34.861,2023-02-02 17:32:34.877,41.38082143561048,2.0951170591032833,16,2,2,2,1765,2,0,0,1,197,1,1,2023-01-19 13:59:07.011,2023-01-19 13:59:07.020,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:32:36.859,2023-02-02 17:32:36.865,41.3808650793624,2.0946069193189345,16,2,2,2,1700,2,0,0,1,197,1,1,2023-01-19 13:59:09.000,2023-01-19 13:59:09.008,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:32:37.869,2023-02-02 17:32:37.882,41.380897728343925,2.0943548455661256,16,2,2,2,1700,2,0,0,1,197,1,1,2023-01-19 13:59:09.995,2023-01-19 13:59:10.008,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:32:38.885,2023-02-02 17:32:38.902,41.38093340574342,2.0941030810917405,16,2,2,2,1679,2,0,0,1,197,1,1,2023-01-19 13:59:11.024,2023-01-19 13:59:11.028,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:34:38.438,2023-02-02 17:34:38.451,41.37556101611493,2.0661739033450104,16,2,2,1,1838,2,0,0,1,197,1,1,2023-01-19 14:01:09.998,2023-01-19 14:01:12.015,16.0,2.0,2.0,1.0,1795.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:34:51.496,2023-02-02 17:34:51.520,41.37525214210735,2.0628448423282717,16,2,2,1,1558,2,0,0,1,197,1,1,2023-01-19 14:01:22.988,2023-01-19 14:01:24.049,16.0,2.0,2.0,1.0,1537.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:36:38.028,2023-02-02 17:36:38.063,41.37386384018484,2.0364881224774893,16,2,2,2,1998,2,0,0,1,197,1,1,2023-01-19 14:03:09.020,2023-01-19 14:03:09.048,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:36:40.027,2023-02-02 17:36:40.043,41.37406438481542,2.0360669862625342,16,2,2,2,1956,2,0,0,1,197,1,1,2023-01-19 14:03:11.010,2023-01-19 14:03:11.012,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:36:41.042,2023-02-02 17:36:41.055,41.37417331244893,2.0358692546067436,16,2,2,2,1934,2,0,0,1,197,1,1,2023-01-19 14:03:12.019,2023-01-19 14:03:12.040,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:36:42.049,2023-02-02 17:36:42.064,41.37429476918719,2.035674998348353,16,2,2,2,1914,2,0,0,1,197,1,1,2023-01-19 14:03:13.021,2023-01-19 14:03:13.028,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:36:43.052,2023-02-02 17:36:43.073,41.37441713568064,2.035487059473194,16,2,2,2,1893,2,0,0,1,197,1,1,2023-01-19 14:03:14.024,2023-01-19 14:03:14.034,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:36:46.062,2023-02-02 17:36:46.068,41.37481430184903,2.0349792435715925,16,2,2,2,1830,2,0,0,1,197,1,1,2023-01-19 14:03:17.018,2023-01-19 14:03:17.041,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:36:48.049,2023-02-02 17:36:48.067,41.37510413568237,2.0346768913180484,16,2,2,2,1789,2,0,0,1,197,1,1,2023-01-19 14:03:18.994,2023-01-19 14:03:19.014,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:36:49.063,2023-02-02 17:36:49.084,41.3752573480121,2.0345405957191747,16,2,2,2,1748,2,0,0,1,197,1,1,2023-01-19 14:03:20.014,2023-01-19 14:03:20.020,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:36:52.068,2023-02-02 17:36:52.086,41.37573091480661,2.0341368682912697,16,2,2,2,1707,2,0,0,1,197,1,1,2023-01-19 14:03:22.988,2023-01-19 14:03:23.004,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:36:53.087,2023-02-02 17:36:53.102,41.375891938025106,2.034007397297209,16,2,2,2,1686,2,0,0,1,197,1,1,2023-01-19 14:03:24.011,2023-01-19 14:03:24.023,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:36:55.102,2023-02-02 17:36:55.121,41.376218333960686,2.0337433538044745,16,2,2,2,1644,2,0,0,1,197,1,1,2023-01-19 14:03:26.028,2023-01-19 14:03:26.032,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:36:56.092,2023-02-02 17:36:56.220,41.376379610313734,2.0336121256758957,16,2,2,2,1622,2,0,0,1,197,1,1,2023-01-19 14:03:26.999,2023-01-19 14:03:27.141,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:36:58.103,2023-02-02 17:36:58.114,41.37670148283817,2.0333542072504125,16,2,2,2,1580,2,0,0,1,197,1,1,2023-01-19 14:03:29.002,2023-01-19 14:03:29.012,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:37:00.120,2023-02-02 17:37:00.134,41.37702414855501,2.0331012613847412,16,2,2,2,1538,2,0,0,1,197,1,1,2023-01-19 14:03:31.013,2023-01-19 14:03:31.018,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:37:02.117,2023-02-02 17:37:02.132,41.377345537243706,2.0328417470075744,16,2,2,2,1496,2,0,0,1,197,1,1,2023-01-19 14:03:33.000,2023-01-19 14:03:33.022,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:37:03.146,2023-02-02 17:37:03.165,41.37750520754783,2.0327133454469575,16,2,2,2,1475,2,0,0,1,197,1,1,2023-01-19 14:03:34.022,2023-01-19 14:03:34.043,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:37:05.125,2023-02-02 17:37:05.141,41.37782175260404,2.032460091358142,16,2,2,2,1413,2,0,0,1,197,1,1,2023-01-19 14:03:35.990,2023-01-19 14:03:36.007,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:37:06.148,2023-02-02 17:37:06.161,41.37798492325805,2.03233075009564,16,2,2,2,1413,2,0,0,1,197,1,1,2023-01-19 14:03:37.010,2023-01-19 14:03:37.019,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:37:08.148,2023-02-02 17:37:08.166,41.37830961923303,2.032072968929528,16,2,2,2,1350,2,0,0,1,197,1,1,2023-01-19 14:03:39.001,2023-01-19 14:03:39.010,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 17:37:11.163,2023-02-02 17:37:11.184,41.37878825325894,2.0316902423689154,16,2,2,2,1309,2,0,0,1,197,1,1,2023-01-19 14:03:42.003,2023-01-19 14:03:42.018,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
